Rank,Address,NFT_Count,Total_DOLO,Vote_Weight,Earliest_Lock_End,Latest_Lock_End,Token_IDs
6888,0x8DC6002c22476a1aAA4C4F0A8374fef44c6617b7,1,0,0.0,,,11825
6889,0xa5df313c8E78C472E1eCC31F611d937b6C26A61f,1,0,14.2093,,,11826
6890,0x73f74aa5C521aE5FeacfeF86255BDd5232cb049A,1,0,0.6893,,,11827
6891,0x7D6CD87E927CC3bCc5c540C195DB2f6D96a87489,1,0,159.7827,,,11828
6892,0xF96e80117d01A6031e71a20ad423060f2841d38F,2,0,108.0131,,,11829;23316
6893,0x0F70f0caFA906b7e1c40837D0ae5fddC1E952cd1,1,0,13.993,,,11830
6894,0xe270B5430473189EdB12CDc1F1Acc576A6913440,1,0,1.0274,,,11831
6895,0xa695482722C05D8424E7F34Bc49ab9aC32Fd156A,1,0,0.1476,,,11832
6896,0xd7cb587811688b06dd829CD370CA10089541586e,2,0,3.3404,,,11835;11836
6897,0x5F4398443805Ec4932E21BB9dBE58bCDcD53A58a,1,0,10.3295,,,11837
6898,0xDc61cecb55666aFd570eB8cfbbAeAA8cf0410028,1,0,1.3497,,,11844
6899,0x5ca4418eA6F2a24150A9AC8548BB14728a6c0541,1,0,0.0,,,11845
6900,0x3e11021106d2c5aa2FFf75C5ddB11a9452dbE543,1,0,0.0,,,11846
6901,0x1FD935b023203Ec14AED0575ed97c99c7959Ea20,1,0,1.3436,,,11847
6902,0xE2bF97aB06690A6460621D060c22CC404Eff70eb,1,0,0.0,,,11849
6903,0x1512A071Af034d2012dF8f742FE2E8f5bf9D63Cc,1,0,0.0,,,11851
6904,0x888bd1C669de602CC66067d5353c84847cAa6156,1,0,0.0,,,11852
6905,0x1CcFc6C1C52758e0c02B5047CF90b298E3c8d5dd,1,0,5.2649,,,11853
6906,0x23ACd5634664Fd422f411b5c312514B4E21802DE,1,0,22000.3279,,,11856
6907,0x479D8adA9258A5c095682d4570d803e858c96E52,2,0,68.5364,,,11857;15795
6908,0x555B559c72E6578860c98fE22B78f676021781ef,1,0,4.2753,,,11859
6909,0xC3A03c3F58C674FC41756744bF2210C8bdbc4081,3,0,26.8251,,,11860;16716;21958
6910,0xF74fae00465977F90092ccCff39D849Dc6fEBC56,1,0,3291.2768,,,11861
6911,0x2B227338694871BF1BA43Ef140b1259B035CCDDA,1,0,7.7614,,,11863
6912,0xCaE24b811D5E95a2E3905E290258CA126Ef62dcE,1,0,27889.398,,,11864
6913,0x69f6BecB2d4Ca0e67d486B771c8aB1ddEf64dc5f,2,0,161.6316,,,11866;11867
6914,0x5ddf7153D9Ba3ac3c3617705E545582E3a692b1d,1,0,0.5535,,,11869
6915,0x0330681819826086a816E750849894AD5895AC9a,1,0,869.7798,,,11871
6916,0x8e4a1c3312f8445BD335907a93bB0D9A4A0D7AfF,1,0,1.9522,,,11872
6917,0xb2Fc8Cdb8Aba0F8725F87167B174C13cb8e44C1A,2,0,9.9464,,,11873;11874
6918,0x783fF234C0af50a5CCcBBa6F0677945A02104B67,1,0,1.0207,,,11875
6919,0xF19eB342dAFF975c357451F7612A626A0cB7c607,1,0,1.2368,,,11876
6920,0x45497e4C3f2E18Cc2780923C9A4D7D7D61053BBe,1,0,4.6218,,,11877
6921,0x340c726774f6709864fF876bA27D134aC8eC72b6,1,0,1.016,,,11878
6922,0x54E0B0cB67D753E0EF6D12B639dA19DeE7E7252C,1,0,1.0538,,,11879
6923,0x6620a9D945D81a7833dF582ABb97fC80E5555dd1,1,0,0.916,,,11880
6924,0x4C25593eB8D448d861d6CA78882D3623984857be,1,0,0.9159,,,11881
6925,0x141587372CE22B128F3c3aa9318D95C31c206aD0,1,0,0.9263,,,11882
6926,0x905B28D0d6E6660465b1FfFE5dCF8A75f70B71A5,1,0,2.19,,,11884
6927,0x418F687070FF7701B83620F605E6054A698052dC,1,0,3.6737,,,11885
6928,0x1e31F6Cf42408cD1dCF51d496181d6B75a04F38D,1,0,1.0968,,,11886
6929,0x587974332846ecAcE707b039720bc619F916CEd2,1,0,0.9912,,,11887
6930,0x4BB16740b91EBbC37Bb2D60202F74059ab52433e,2,0,53.9222,,,11890;11891
6931,0xc604578666193f2df70f9CAa6beCcb1E75D48326,2,0,2.9575,,,11892;11893
6932,0x684C40a9E5fC750184cC491738d70397af59BA41,1,0,3.1253,,,11894
6933,0x5b770b49AD529E025F17D04b2143D97733768a9b,1,0,0.9153,,,11895
6934,0x1Fc550e98aD3021e32C47A84019F77a0792c60B7,1,0,977.9102,,,11896
6935,0x237D3Eb2095067BC69363A9bD9cDdc9F74aDC740,1,0,111.5179,,,11898
6936,0x518CE84b478C553CD2d5b5Db123beb95A9ACBfE1,2,0,217.3903,,,11899;11900
6937,0x62fBbe906e6eF8a74624926c332087E74f43ddB8,1,0,14.2765,,,11901
6938,0x9e4ADEF28D9b9227B3E11C67e0050a1ae25839f6,1,0,33.1337,,,11902
6939,0xcc6A92f5A38FBB535a1dC8a5dcc101dc59fcEfc5,2,0,0.4702,,,11903;11904
6940,0x287d2123c4797fB73d48FfD359553B0260e66ab1,1,0,0.3529,,,11905
6941,0x7A5fedC2fEd4Acf95C5f0796EF149fd133377637,2,0,6.0856,,,11906;11907
6942,0x9E7943cEAc1f02B00E5f9d6E182F257efaA4653e,2,0,152.5304,,,11908;11909
6943,0xC6317dcA3AB577FD956a346FA1b45bb4fAF9B01b,1,0,12.0101,,,11910
6944,0xe1a2c68d75BcD7860eB4B363c2b91201FdC74dDb,1,0,99.8736,,,11911
6945,0x8154f1916337b954160e898960AB0fE60EF734F0,1,0,116.8829,,,11912
6946,0x7b3BbC97591Dc077E9f53102699aef72B5de3664,1,0,434.2296,,,11913
6947,0x106eC6b0Cc9c9CF44ea399508699EAe574F73126,1,0,4.8015,,,11914
6948,0x4df45E885A920e80768F80e8E7572e0bB24fd4De,1,0,29.5022,,,11915
6949,0x08e740Ee65460623f1Ca3F6C1A6513aD422245A9,2,0,33.3751,,,11916;11917
6950,0x15231e657dc4154F1fE09B880BAb22544845f618,2,0,6.0816,,,11922;11923
6951,0xBE6Be6Af5872C04BC63B34721D4361DcCc920316,1,0,54.181,,,11924
6952,0xf8aCcb8e64aED41A734c1aB04fC5f30699a254C7,1,0,0.5411,,,11925
6953,0xd9990839600243D3013022ea811583725D7E591E,1,0,0.0,,,11926
6954,0x05B67165E30563B95a646570F892cfcD2b1b4890,1,0,0.0,,,11927
6955,0xdC8525cD61420eC97248360E64b2e4dBA37425Ea,1,0,0.0,,,11928
6956,0x82D1B4d10b0761E1Eb91FcDA4D54dCA8D61d4e53,1,0,51.6333,,,11929
6957,0xC97A9221221Aae7Fc815AeaE1480079F59c833AD,1,0,0.0,,,11930
6958,0x28D87ba7de90135E8bCfD63409580124FD48A763,1,0,0.0945,,,11931
6959,0x59Ac48F275Ca1D46fb2914DC81b14f9197E77B66,1,0,0.135,,,11932
6960,0x23d57c2592E33aaD7E807b98B69ee9A26B25b908,2,0,7.5581,,,11933;11934
6961,0xf9f591aDBdFE15dacFdf60877A89a04D36676f36,1,0,143.6674,,,11935
6962,0xA99DA68da256437215264005605E125973E793Ad,1,0,1.6051,,,11937
6963,0x6a5dBF2Fb5206EC8192620810C3edB6d5e62B188,1,0,128.3375,,,11938
6964,0xF886ED35d2C87Aa406ebecaA8c9B904EfC537Bf2,1,0,16.3727,,,11939
6965,0x7f4B43D3627a34c9EF01A2CC6D98B6B75c6C0A87,1,0,0.8277,,,11940
6966,0x2781b764f051A3F9B9b82f46cea364034D46172F,1,0,2.7998,,,11941
6967,0x8aA60881Dde54833fd2e2186EE7a9661440c16A1,2,0,26.5556,,,11945;11946
6968,0x0b2Aae721a54b1C37d968882756a644E9D3B49Ec,2,0,0.6943,,,11947;11948
6969,0x31b47E17b24931088f5330e697262aBD6AC98cCF,2,0,6.3178,,,11949;11950
6970,0x8e01311BD3C501E18a015f6bFd9bC0ee88FDDe86,1,0,0.0,,,11951
6971,0xa16213b6F8f4baA53C533a8808392091Ce461f14,1,0,1.5583,,,11952
6972,0x91B807598888828a8568a2A244e279Ba57B892e5,1,0,0.8638,,,11953
6973,0xe8Ff8afb81664F433e5c1d14E793a5171cd9136C,1,0,1.1288,,,11954
6974,0xb69995Cc0cb786aE2AE7bE971f988B81Ee65A316,1,0,0.7765,,,11955
6975,0xbC84C4Ac5A1eE14fCca9F041bC13b335516F7B57,1,0,2.4356,,,11956
6976,0x08179589D33AaC54Cf5D794f845BCf551749a73b,1,0,43.8931,,,11957
6977,0xBcbBe5538F5301a277ccaF2aA0C1d88c1eC5e8cb,1,0,2.4748,,,11958
6978,0xB8412Bf81Cb3565061364FeffE691630B7eD7fee,1,0,1.1667,,,11959
6979,0xD1C2E82FC336c41c327a95Ea33F37607Cea670e8,2,0,9.3588,,,11960;11961
6980,0x894c0EB2e3BC82332D5aD5aA1d065D81E7E38699,1,0,11.7519,,,11962
6981,0x4bE2934D934B07a49D2A5156a36F8f9Ac2921092,2,0,4.6678,,,11963;11964
6982,0xD1FCa4dB02B3B8CadED95d7503E535Bd3ceD652d,1,0,2.4561,,,11965
6983,0x150232706e0957b94b5f6540d877ce213B45646F,2,0,0.0,,,11970;11971
6984,0xcA98e2f17E6a52209FCBC0e287a0eD1958B6588a,1,0,3.0578,,,11972
6985,0xFB2c8712d8e358e78BEdaEc2Fe2f2c2a9B0Dab62,1,0,0.0,,,11973
6986,0xeeB249002c73A0ce77E2979bd0d60dcF520D8971,1,0,0.0,,,11974
6987,0x8B3199C8daB9882951042383DB1c10C9f53B9aDb,1,0,4.4708,,,11975
6988,0xF74734e6cd2a5b29c267d3fe06Edc93794B61401,1,0,20.9439,,,11976
6989,0x3162a5A3a710536093Ed39C1F61F9B6736245aC3,1,0,5.5566,,,11977
6990,0x44AA9F1C5d23971210EE16E96FFD95A06C295987,1,0,2.0232,,,11978
6991,0x5B1AA687371f5F34600a4899918723d26d8521C6,2,0,0.2866,,,11983;21839
6992,0xf2CABE91CcB244D01626cC4d80e04c06e2031948,2,0,0.0554,,,11984;11985
6993,0x8E3E62E2229F49ab0A4F5028d05840BB89E20378,1,0,14.2736,,,11986
6994,0xF2Ba9e4872f03a72a94f8C32E87fC0f2981E19A8,1,0,0.0,,,11987
6995,0xBC4f22D7BCcC2c3b928C6B85F4021CAC3A47963f,2,0,18.22,,,11988;21138
6996,0x5f2CBC511eF0a92a473943672a7a97028ABaBC29,2,0,2.9189,,,11989;11990
6997,0x211a26A3fc01b01B217b76C391902e42E3e1eE91,1,0,4.9031,,,11993
6998,0xCEB775D4b09C2FBA2fe51eFCab6E39a7dA1528c3,1,0,75.1628,,,11994
6999,0x5bF35B1AFCb8c7a2d01AB924c709206196C8ad3C,1,0,0.0,,,11995
7000,0x15691e4Db66Dd8fEEBa5F32d0dCE39E341359578,1,0,0.0,,,11996
7001,0xaC6cE079BCDC2C7782491bC3aa5eAffA1518D538,1,0,0.0,,,11999
7002,0x2Fff51C88dfd10DcFd852307963442041022B0cc,1,0,10.9354,,,12001
7003,0x6872bc3cEAe82bb1caE56eA282e1F183531A7663,1,0,15.0886,,,12002
7004,0x90E4b13E7D5970AB128DC8fca1eBF09A31220BEc,1,0,5.5335,,,12003
7005,0xBE805E608dbF4345109047213fa94e14d3B97C97,1,0,0.9631,,,12004
7006,0x69D925eEAeee4c74408eE8C55C0605D0f1e0ACd0,1,0,19.3914,,,12005
7007,0x7baBD703286d9310EfA6cb667c533330dF9593Fe,1,0,3.2545,,,12006
7008,0x9B1f9bb8C81e2869cAAE3c678484734bc7b1aE8B,2,0,10.2265,,,12007;12008
7009,0x03eacF88f8D1F0ff862c33377b45e2b6806FD7e7,1,0,3.5327,,,12009
7010,0xd7f37ddad9Bff6CEf4aF21C0eeAEf61E7FbC88bD,1,0,0.0,,,12010
7011,0x5CE29f61e5B942A0Ac3B6CE8064Ef18566351ef9,1,0,0.0,,,12011
7012,0xe7aF3720479EB1c0f161Acde710895398EcABE3b,1,0,377.3128,,,12012
7013,0x05D40EAB023735D63484F9bf8221a06A2B2fE838,2,0,945.9191,,,12013;12014
7014,0x1634aAfF8B5980912e707E087B81eddbDbb14838,2,0,25.7939,,,12015;12016
7015,0xE4cf64E4109cC9B236710aF8Cb9693d19791ce18,1,0,0.0,,,12017
7016,0x00F10e64CeeC2316d00078a96e580A0123dCc72b,1,0,0.0,,,12018
7017,0xf5670eA8317e037d6FE14A4cD3c6c383Ed2ff3E9,1,0,101.8473,,,12019
7018,0xd8CfB5101f46C3702Ad66Ebd05Ed8e32CDC76b23,1,0,77.8919,,,12020
7019,0xdF9BB9a0F16b659Da4474c28236B38F6808f1497,1,0,0.0,,,12021
7020,0xd5015d60F19E9849F477a152C31EF6A674d16A75,1,0,0.0,,,12022
7021,0x6b4E07CB31fCaAd42e66fF0BAAB78396C95AA121,1,0,0.0,,,12023
7022,0x014EeCfA2E58d4975991F46026A2332561161912,1,0,0.4438,,,12024
7023,0x4132184A4b6eBc35a3032D2132C0da128b979707,1,0,9.6354,,,12025
7024,0x5eceA04791A2d81bc4F456C3447FCdE5CEdD4580,1,0,319.2003,,,12026
7025,0x2e868178aA1B1331868EdE053D3842E9d1ad0f34,1,0,214.4677,,,12027
7026,0xFDA9d8ccf8d554B0d04198Bc8aE67Bd360883315,1,0,0.0,,,12029
7027,0xdD1668Df77888c16225F4f030987B83213F6b03B,1,0,0.0,,,12030
7028,0xa0771999Ab6B20f50248504f89C0CF2627a3cCB3,1,0,24.8455,,,12031
7029,0x25F27E79f38C829b6A2Eb784287c124E0a98dE82,1,0,0.0,,,12032
7030,0x7587A4f6b775Ff0d55aA74CE6c1F69b9aBDE6267,1,0,108.431,,,12033
7031,0x009f00C15b2915A3581F9B6d81B676f180ac6677,1,0,0.5478,,,12035
7032,0x3465D93b84Ed7557d42d84CB7c8999Fc3DB2113d,1,0,4858.8717,,,12036
7033,0x17eDe21b60c44A0139968E0d1D9a001D2bdC8f85,1,0,2732.1404,,,12037
7034,0xCcEf8f9B57f4a3Ea6539466a182Bb4185AfDb74c,1,0,3.9735,,,12038
7035,0x40BaBadc715Bd39829B4c13A66DE710A32E6c332,1,0,3.0783,,,12039
7036,0x5ee7253Fbef24Cf4718D60d7B9622EC70F343F8f,1,0,9.0076,,,12040
7037,0x1E601320E64e0EdDE73e136911fffD04767bddD8,1,0,0.0,,,12041
7038,0xB289360A2Ab9eacfFd1d7883183A6d9576DB515F,1,0,0.0,,,12042
7039,0x87d32D36d36c294AA5453a6A8AFf8Be74A948733,1,0,53.2638,,,12044
7040,0xea798985BbF19d05A33f82D22E12aCB78E11Fe66,1,0,0.0,,,12045
7041,0xDE2b3937a7eF56E2b9F33a1837766bB1A3cbC080,2,0,1.8774,,,12046;12048
7042,0x87b7086009fca5c905F0df66b62aFF15af7DDFF0,1,0,0.0,,,12049
7043,0x87ef23c06c1539476D28Fa532828875F271Ed984,1,0,18.9917,,,12050
7044,0x4ea7319e98549062078f425CC66f939DbC916f3D,2,0,14.01,,,12051;12052
7045,0x1499eE1BB1B5189E5746f90aff16E5Cbb07b7Bb8,2,0,0.6979,,,12054;12055
7046,0x9E7657662159369B30C5bc63009F110c984b4fd4,1,0,318.1749,,,12056
7047,0x7857Fc258Bdc7f64638592f8acABba31105cA6D3,1,0,0.9242,,,12057
7048,0xe431F7736784D033F7c981efa591e13aFFDB0408,1,0,1.4336,,,12058
7049,0x5E4790C6612567F22169B152B732262da952B91e,1,0,0.0,,,12059
7050,0xb6237afB22935c19Bde4F3D50Fc5961D38a137f2,1,0,1.3752,,,12062
7051,0xf1471fE3ea363A17fE815cFD3F1a94b74B0d24AE,1,0,0.0,,,12063
7052,0x8b6B4b35D90334e2f4e1E3b2790153A6cF9d26a0,1,0,0.0,,,12064
7053,0x1C9a231FaA6eFaF98715Bb512466F3d0a5aeE929,2,0,2706.0454,,,12065;12066
7054,0x5F80Aacd63e112265DE61B752019EE35029A17d2,1,0,820.3482,,,12067
7055,0x889d1c4C04A60C566B0Ce3aF672858af56e187b2,1,0,1072.574,,,12068
7056,0x4Bb12cC382E36B4b6faF7BDcA7708969Aed258eF,2,0,16.8887,,,12069;12070
7057,0xc2462855385E74F9c5b4f4e4a1D4F21EDeA0Ffe1,1,0,0.0,,,12071
7058,0x83cF864857d8F877c2fe0c4Fa1AF5934471cF66f,1,0,388.4344,,,12072
7059,0x3ccDb6e8A4622EEaE0fB65DcF4Eb29BeD3023243,1,0,0.491,,,12073
7060,0x7a02c16F8691203cF7A3664cdd4785df655378Cd,2,0,6.5044,,,12074;12075
7061,0xE04c789daA3FFECb7383eC3C9ed1073b9f3bFE21,1,0,0.0,,,12077
7062,0xEacd63D319bB3C2650068884044cdebE7FD33f20,1,0,0.0,,,12078
7063,0xcc18C21153ae52F3863BdaC20Cb4c20835c62055,1,0,0.0,,,12079
7064,0x3171689542cdd6652db1570eb22d9c8a0190b948,1,0,0.9116,,,12081
7065,0xFEDcC6eA3d083b2d85546176931Ec28291A784d0,1,0,0.0,,,12082
7066,0xA32357499388873CF3Ba8bd37197326D85D12971,1,0,0.0,,,12083
7067,0x38Cb027d65AaF2d3f401Ff9bD0599AFe86F1b627,1,0,34.8575,,,12084
7068,0x2f693409002B63Ac452dACa27705374a9a8843aB,1,0,2.0324,,,12085
7069,0x7DadE39f9afa5ac556401e9144A8Fb2e4ae7Dace,1,0,0.1036,,,12087
7070,0x0AFCa882A0FdfD031087c5e4c86dD3cE1dc4E6aF,1,0,0.0,,,12088
7071,0xBD638Db076B115372b413f8D946B3ee0cc9906A9,1,0,0.041,,,12090
7072,0x44ceb39802d6BBBB4b37E70c11A8779A2F89F48d,1,0,3.6747,,,12091
7073,0xfe76e2bB5DF6320f91b1e47fccd72554d2015821,1,0,0.9159,,,12096
7074,0xA1d45Fe6a0d3d53aaAA0575f12dc2514ebF19F27,1,0,0.0369,,,12097
7075,0xF5aBd993e52786f9225D5730dEd4aDB9b700809c,1,0,0.3236,,,12100
7076,0xb7e9A12c688963fE142C6FDe173d0Df02514A802,1,0,0.2974,,,12102
7077,0xBfe4c9D3235475C138a61f62e9e72FaD94A3303b,1,0,53.8184,,,12103
7078,0x446D4da28AD7783be9DeB5D20cc600d3cDF8b5dB,1,0,0.0,,,12104
7079,0x33B763660036C8E8DA1df06B6A58ba1ffB6e7428,1,0,0.0,,,12105
7080,0xB7a11DB39d4538f691C0283B3F26dD7e2E0e119F,1,0,1.8784,,,12110
7081,0x8Dab22726D39da2Cb97C8b152195fAfBD7d41e55,2,0,12.7966,,,12111;12112
7082,0xD1c8a54652B3Dbc488360698D654CE4aFcC3A0Af,1,0,2.1119,,,12113
7083,0x8200A8dB14F09034B9B411eEBEb54e5638cEfBde,1,0,19.1175,,,12114
7084,0x09F2522360Eec32c7D748023dF6F87d557a7cCEe,1,0,12.5107,,,12115
7085,0x5801B9db4995c5971530dd1eaabC3acCA86762Bc,1,0,0.0,,,12116
7086,0x20a05ae8efE1EB91BE0CD07356BC20EdA9C2E298,1,0,14.3756,,,12118
7087,0x4bA9C3db027E516Bc35A51bDe8432463505F16fE,2,0,0.6204,,,12119;12120
7088,0x4c549F630bba13FefD6CC7Fe43cdd32B50ddAd12,2,0,10.1445,,,12121;12122
7089,0x694E137343d0E774478473578C4F560BB500F8B5,2,0,563.4053,,,12124;12125
7090,0xA427757c6fbA3B1d6e4E4580F350B7Ddb2284d0b,1,0,0.5466,,,12126
7091,0x5cC7e9B5F06c511568EC13fFE44EbA2632eaF0fb,1,0,0.0,,,12127
7092,0x7bA83bd256cAdCa2Cc0c6f5293546E733d644fAD,1,0,0.0,,,12128
7093,0x34096e28dF4a8De80731F1DCaf81069298E3dd95,1,0,0.5565,,,12129
7094,0x1d85e51C352B8F800D50AE3E2C476F4e8AA0a505,1,0,0.0,,,12130
7095,0x44aA86B5716A8DdC28EdfE53E54A270b6AAebC5c,2,0,0.9193,,,12131;12132
7096,0xb359439487eA89D5eBAB5C3F68228Fd45AbebBf6,1,0,21.4126,,,12136
7097,0xec66b606C6dF9a7277B68F90c74bd7C64255D86f,1,0,1.4148,,,12137
7098,0xf82a50E0ad2dDC8f9e0DC1F545D1C2b540655132,1,0,1.8838,,,12138
7099,0x13250B22cE34AE2153F932F12e1b39F021784e38,1,0,1.8038,,,12139
7100,0xDE92728804683EC03EFAF6C293e428fc72C2ec95,2,0,6.1968,,,12142;12143
7101,0xb53D014fF74C58787649604002Fc6AF7f8D179D8,1,0,5753.715,,,12144
7102,0x5E088A51a7A043b745757F3b3dc36bc774EdEA91,1,0,408.8752,,,12145
7103,0xAABDCB1224811A5D4185aC68FcAD9160D31b3517,1,0,181.8757,,,12146
7104,0x3ABA1cf5ede7B1464F1c76A015eF6A459C6Af049,1,0,0.275,,,12147
7105,0x137F4a9938Fb06Cd309312842557DbcbE4240b36,2,0,17.2259,,,12149;12150
7106,0x446102D02F46b724571fDF4d720d6B07140B61BC,2,0,1.2362,,,12151;12152
7107,0x331420eedf36e81bfC0E8AB559967b905C94Ca1B,2,0,15.18,,,12153;12154
7108,0x5069bfF74F1C4A4F78887c36353AbAa2e72F5F80,1,0,4.762,,,12155
7109,0xFc21F09EFA271C58E100B1B17113853341E560e1,1,0,0.0,,,12156
7110,0xdc8464A55a2A396E48f65D40c87c5Cc95F1c9Ca7,1,0,44.1469,,,12157
7111,0x0092BCcc95C328312Bcb8DD7934A351234D28498,1,0,0.0,,,12158
7112,0x85C030d310a89F9baF4947C9508C788BAb4e4F42,1,0,7.5997,,,12159
7113,0x2Ec19e982172EaD28B312a07FAf25105fB3747d8,1,0,0.0,,,12160
7114,0x0C66dA328FD4Fbc8b0eB2605B2d99103F88D69e2,1,0,14.3054,,,12162
7115,0x3A845F698d5B4D0311489f41A54ec2611cEc72Dc,2,0,17.7566,,,12163;12164
7116,0x0FF97f10C43c61b592efc9C6F012f6145eB1BD99,1,0,15.8065,,,12165
7117,0x80F16185adCb3A6271e94645A2D832575AAB342c,1,0,0.3966,,,12166
7118,0xA9e73395e80664C9EfF88191C7fb586647416e1D,1,0,0.2827,,,12167
7119,0xd37F04D801371D8Fa13fc9583f7B755Fe67bF2B7,1,0,12.8316,,,12168
7120,0x87eFc8127F5eafEf583EFaAe091099ac5DC30c4E,1,0,1.9937,,,12169
7121,0x1D8d40E0Da02F9D706d3d3024225C665C48B166F,1,0,15.5599,,,12171
7122,0xB2b420231c300FcEc085a962ab5e5617fe32402F,1,0,323.1146,,,12172
7123,0xbDB7Cb434b2fEb6904fEb35884B5E745D7e7c6D0,3,0,2.2143,,,12173;12174;12175
7124,0x2946b8816326950274B3bf29F9705f4c1393dEBe,1,0,54.7593,,,12176
7125,0xe3918F2540B869c6568E259Df9aD8B31001189E8,2,0,15.1146,,,12177;12178
7126,0x8FC4FAa9DD274dc801Ca629234E83183031634ec,2,0,7.362,,,12181;12182
7127,0x8719D04AC64Fd6B792638b92254Ac4bc519657C2,1,0,3.8188,,,12184
7128,0xDE78a646C581f4B253aB49859590fcD427dB2aAb,1,0,0.0,,,12185
7129,0x5b8Bd5583a1E56d5D8D928Eb58742dd9fD9E7E39,1,0,395.2889,,,12186
7130,0x40eB3D8871256116BEBd8558a0637101bA4F7C90,1,0,37.6709,,,12187
7131,0x386Bd349B8395a73c22C3d13717c107090319EE9,1,0,7.2548,,,12188
7132,0x597078723e82a101AAb82a9381a90E51272e09A6,2,0,23.8168,,,12192;12198
7133,0xb0Bcfde547E15c48fEFEEd2Cc021F030dE4f317E,3,0,105.8867,,,12193;12194;17114
7134,0xaA607a524d299F367B0BC02E8D4Cf077BE11c21D,2,0,6.9637,,,12195;12199
7135,0x5D4cCe805ce95CeBA0B126446381c31ce7F9d958,1,0,1.5278,,,12196
7136,0xA2CB9a732f20CE8A0A27bFa3c2592A526ab1743c,1,0,0.2455,,,12197
7137,0x1ad698F170F0D83fecD5461E3143795A94aEfED6,1,0,18.2478,,,12200
7138,0xD12bCcC110623Fc96AB079864a7cc762a073DF4C,1,0,0.0,,,12201
7139,0x074a47b4a107BEaEf9D8fb5cBb66D7A829383168,1,0,0.0,,,12202
7140,0xCeB7133758c3617EF7cE00E5C634986dAb2d7e78,1,0,0.0,,,12203
7141,0x83696b480d940D4E625D0310a43cFB4cFe8495fB,2,0,30.53,,,12204;12205
7142,0xC28B66e568E638CAF960C6766eED4dc30a0bB37b,1,0,82.3904,,,12206
7143,0x89eDC11116CA95170FDFe2669F66dBB287dccF7a,1,0,19.2719,,,12207
7144,0x1C587F02fA393f3848965039C2eB3eE0a10690fb,1,0,26.1572,,,12208
7145,0x9FD9C360D8222F300276FEF0c6D6568Fa190F54C,1,0,1.6337,,,12209
7146,0xf09e5A951EEea8E9d69Ac9222f321cdC1De90177,1,0,1.6133,,,12210
7147,0x8386b07cF65803eb5027B9ef9391Cf5214cc9cd6,1,0,1.6689,,,12211
7148,0x9607778F16C192119a33816fdAaa34FF1B4A02fa,1,0,4.263,,,12212
7149,0xa2673293814790826500e920069CF6F3c3d8A01d,1,0,0.0,,,12213
7150,0x4b1E1D35f121F2b0a7fba0CcbF36C0FE4A3E87d2,1,0,1.6422,,,12214
7151,0xCC9BBa56A93351266a3E56Cc4284C0597fdE5a53,1,0,1.6088,,,12215
7152,0x3C49207Af4c6853AAE267e73243C37Dc8cc0839e,1,0,1.6199,,,12216
7153,0xeDdB095a0C0CdE606DCaaf1E92947B22E8F4220e,1,0,1.7169,,,12217
7154,0x129bA3fC76a27C4a6fBA06f338d7C5D787CF1cb9,1,0,1.565,,,12218
7155,0x81BEb86D96E0E791c2A0539Efc372624dDbcf68c,1,0,1.6428,,,12219
7156,0x5bDc075602A1d4bE21c23aA556085a23c734Be1b,1,0,0.0,,,12220
7157,0x0fF0F8D376981b380a83DB264Bd3f4dcEFbfE0A0,1,0,1.6459,,,12221
7158,0xC9256d0C97420eE9BED7De6327bdF1d9bAD3be27,1,0,1.5997,,,12222
7159,0xD73094E3de84676Ea01cde57d1Eee86B9f5F01Cd,1,0,1.6054,,,12223
7160,0xd51a177B502E1c16B22d6204b3809c54ec50C4FD,1,0,0.0,,,12224
7161,0xBab965061426F651bf2c009380187d8EA9B4Cad6,1,0,1.615,,,12225
7162,0xAa0c35E6247E60398d07F682a86c8bAE8E7d6cc4,1,0,1.6267,,,12226
7163,0xC0B55725fdab931E4aA7B6c5d357CFFa77daC218,1,0,1.5985,,,12227
7164,0x2b4FDCFDDdfc85CfbF964cE8DC65BE2dbA5320D1,1,0,1.6049,,,12228
7165,0xa71e2ab6787235E184A89D423173DaeCd1A5a37E,1,0,0.0,,,12229
7166,0x69d72de72B50019E3a265c691187c6140571f36e,1,0,0.8197,,,12230
7167,0x19b5B3fA680164E51A97df2Db69DE77b61fC44b5,1,0,4.7772,,,12231
7168,0x232832F88e98e4680A12c03D12eF1FDA22ED7122,2,0,5.0984,,,12232;12233
7169,0x5d5D8470578BEEf21FE09967ed9f862A23C3c791,1,0,0.3873,,,12235
7170,0x5F193E139fA2C4A57044f331863f64eb5A797Af2,1,0,8.205,,,12236
7171,0x944D31201e4737C09B88d3C561Cdb24E65b78a61,1,0,0.0,,,12237
7172,0xd86745EF841E0a3958F9Ab38339b85fA367a1b22,1,0,1.4499,,,12238
7173,0x1e508De0cf1845d73fE856742638A9c746322404,1,0,1.4795,,,12239
7174,0x3e3f23EfE7568EebbE88a71f846d4C98eaacE3a1,1,0,1.3897,,,12240
7175,0x70b97910d100bA0a2656c65F7C100f5F6279869E,1,0,0.0,,,12241
7176,0xa262c3D65153AF59190961Da0DA10D40Ed726c73,1,0,1.4554,,,12242
7177,0x28e3B44DCE3Cb0F7C8Fa4F8072eA76B9B029c055,1,0,1.5005,,,12243
7178,0xF6eb12C450b98993E2267fE3629dAa424137B4Ae,1,0,1.4549,,,12244
